dteday,season,hour,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered
2011-06-11,2,15,0,6,0,1,0.82,0.7727,0.49,0.1045,142,232
2011-06-11,2,16,0,6,0,2,0.8,0.7273,0.46,0.194,169,225
2011-06-11,2,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190
2011-06-11,2,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155
2011-06-11,2,19,0,6,0,1,0.7,0.6515,0.65,0.194,97,167
2011-06-11,2,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180
2011-06-11,2,21,0,6,0,1,0.66,0.6212,0.74,0.2239,76,144
2011-06-11,2,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137
2011-06-11,2,23,0,6,0,1,0.66,0.6212,0.74,0.1045,24,107
2011-06-12,2,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100
2011-06-12,2,1,0,0,0,1,0.64,0.5758,0.83,0.1045,19,74
2011-06-12,2,2,0,0,0,1,0.64,0.5758,0.89,0.2537,9,57
2011-06-12,2,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20
2011-06-12,2,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6
2011-06-12,2,5,0,0,0,1,0.62,0.5606,0.88,0.2239,5,5
2011-06-12,2,6,0,0,0,1,0.62,0.5606,0.88,0.1045,5,9
2011-06-12,2,7,0,0,0,1,0.64,0.5909,0.78,0.1045,7,27
2011-06-12,2,8,0,0,0,1,0.7,0.6667,0.74,0,28,64
2011-06-12,2,9,0,0,0,1,0.72,0.6818,0.66,0,75,107
2011-06-12,2,10,0,0,0,1,0.76,0.7121,0.58,0.0896,120,191
2011-06-12,2,11,0,0,0,1,0.78,0.7273,0.55,0.1045,131,236
2011-06-12,2,12,0,0,0,1,0.82,0.7576,0.46,0,176,244
2011-06-12,2,13,0,0,0,1,0.78,0.7424,0.59,0.2836,109,264
2011-06-12,2,14,0,0,0,1,0.82,0.7879,0.56,0.2537,96,219
2011-06-12,2,15,0,0,0,1,0.8,0.7727,0.59,0.2985,142,218
2011-06-12,2,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235
2011-06-12,2,17,0,0,0,3,0.68,0.6364,0.83,0.2836,94,158
2011-06-12,2,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187
2011-06-12,2,19,0,0,0,1,0.7,0.6667,0.74,0.1045,67,156
2011-06-12,2,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144
2011-06-12,2,21,0,0,0,1,0.66,0.6061,0.83,0.1045,39,101
2011-06-12,2,22,0,0,0,1,0.64,0.5758,0.83,0.1343,31,97
2011-06-12,2,23,0,0,0,1,0.64,0.5909,0.78,0.194,33,74
2011-06-13,2,0,0,1,1,1,0.64,0.5909,0.78,0.1343,8,20
2011-06-13,2,1,0,1,1,1,0.64,0.6061,0.73,0.2239,6,10
2011-06-13,2,2,0,1,1,1,0.62,0.5909,0.73,0.2836,2,8
2011-06-13,2,3,0,1,1,1,0.6,0.6061,0.6,0.4925,1,6
2011-06-13,2,4,0,1,1,1,0.56,0.5303,0.64,0.2985,1,3
2011-06-13,2,5,0,1,1,1,0.54,0.5152,0.64,0.3881,2,27
2011-06-13,2,6,0,1,1,1,0.54,0.5152,0.64,0.4179,7,98
2011-06-13,2,7,0,1,1,1,0.56,0.5303,0.56,0.3582,26,302
2011-06-13,2,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432
2011-06-13,2,9,0,1,1,1,0.62,0.6212,0.46,0.3582,35,189
2011-06-13,2,10,0,1,1,1,0.64,0.6212,0.41,0.3284,38,80
2011-06-13,2,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106
2011-06-13,2,12,0,1,1,1,0.66,0.6212,0.41,0.2836,35,161
2011-06-13,2,13,0,1,1,1,0.7,0.6364,0.37,0,53,174
2011-06-13,2,14,0,1,1,1,0.7,0.6364,0.34,0.2537,55,145
2011-06-13,2,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127
2011-06-13,2,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262
2011-06-13,2,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529
2011-06-13,2,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510
2011-06-13,2,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348
2011-06-13,2,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253
2011-06-13,2,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178
2011-06-13,2,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114
2011-06-13,2,23,0,1,1,1,0.62,0.6212,0.46,0.194,14,75
2011-06-14,2,0,0,2,1,1,0.6,0.6212,0.49,0.194,13,18
2011-06-14,2,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10
2011-06-14,2,2,0,2,1,1,0.6,0.6212,0.49,0.2836,2,8
2011-06-14,2,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1
2011-06-14,2,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0,3
2011-06-14,2,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23
2011-06-14,2,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107
2011-06-14,2,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346
2011-06-14,2,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441
2011-06-14,2,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174
2011-06-14,2,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97
2011-06-14,2,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103
2011-06-14,2,12,0,2,1,1,0.64,0.6212,0.41,0.3582,30,139
2011-06-14,2,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176
2011-06-14,2,14,0,2,1,2,0.64,0.6212,0.47,0.194,41,118
2011-06-14,2,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136
2011-06-14,2,16,0,2,1,1,0.68,0.6364,0.41,0.194,51,279
2011-06-14,2,17,0,2,1,3,0.64,0.6212,0.5,0.2836,85,484
2011-06-14,2,18,0,2,1,1,0.62,0.6212,0.51,0.3284,65,473
2011-06-14,2,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335
2011-06-14,2,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237
2011-06-14,2,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206
2011-06-14,2,22,0,2,1,1,0.58,0.5455,0.6,0.2239,29,159
2011-06-14,2,23,0,2,1,1,0.56,0.5303,0.68,0.2239,19,91
2011-06-15,2,0,0,3,1,1,0.56,0.5303,0.64,0.3582,8,44
2011-06-15,2,1,0,3,1,1,0.54,0.5152,0.64,0.2836,0,14
2011-06-15,2,2,0,3,1,1,0.52,0.5,0.63,0.2239,0,9
2011-06-15,2,3,0,3,1,1,0.5,0.4848,0.68,0.2537,0,1
2011-06-15,2,4,0,3,1,1,0.5,0.4848,0.63,0.2836,0,4
2011-06-15,2,5,0,3,1,1,0.48,0.4697,0.67,0.2836,1,20
2011-06-15,2,6,0,3,1,1,0.5,0.4848,0.63,0.2537,11,110
2011-06-15,2,7,0,3,1,1,0.54,0.5152,0.6,0.1343,22,348
2011-06-15,2,8,0,3,1,1,0.58,0.5455,0.53,0.1343,53,445
2011-06-15,2,9,0,3,1,1,0.6,0.6212,0.49,0,22,185
2011-06-15,2,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108
2011-06-15,2,11,0,3,1,1,0.68,0.6364,0.36,0,49,115
2011-06-15,2,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178
2011-06-15,2,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146
2011-06-15,2,14,0,3,1,1,0.74,0.6515,0.28,0,50,128
2011-06-15,2,15,0,3,1,1,0.76,0.6667,0.27,0,33,131
2011-06-15,2,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265
2011-06-15,2,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555
2011-06-15,2,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527
2011-06-15,2,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362
2011-06-15,2,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273
2011-06-15,2,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209
2011-06-15,2,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144
2011-06-15,2,23,0,3,1,1,0.62,0.6212,0.53,0,17,90
2011-06-16,2,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38
2011-06-16,2,1,0,4,1,1,0.58,0.5455,0.6,0,4,13
2011-06-16,2,2,0,4,1,1,0.6,0.6212,0.56,0.0896,1,4
2011-06-16,2,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0,4
2011-06-16,2,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6
2011-06-16,2,5,0,4,1,1,0.6,0.6061,0.64,0.194,7,18
2011-06-16,2,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104
2011-06-16,2,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172
2011-06-16,2,8,0,4,1,2,0.6,0.5909,0.69,0.1343,24,364
2011-06-16,2,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232
2011-06-16,2,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103
2011-06-16,2,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117
2011-06-16,2,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165
2011-06-16,2,13,0,4,1,2,0.72,0.6667,0.54,0.2537,37,114
2011-06-16,2,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114
2011-06-16,2,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127
2011-06-16,2,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258
2011-06-16,2,17,0,4,1,2,0.64,0.5909,0.78,0.1045,42,230
2011-06-16,2,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299
2011-06-16,2,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269
2011-06-16,2,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176
2011-06-16,2,21,0,4,1,3,0.62,0.5758,0.83,0.2537,34,154
2011-06-16,2,22,0,4,1,3,0.62,0.5758,0.83,0.2537,24,127
2011-06-16,2,23,0,4,1,3,0.6,0.5606,0.83,0.2537,2,14
2011-06-17,2,0,0,5,1,1,0.56,0.5303,0.88,0.0896,3,21
2011-06-17,2,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19
2011-06-17,2,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11
2011-06-17,2,3,0,5,1,1,0.56,0.5303,0.94,0.1045,1,5
2011-06-17,2,4,0,5,1,1,0.54,0.5152,0.94,0.1343,1,5
2011-06-17,2,5,0,5,1,1,0.54,0.5152,1,0,1,12
2011-06-17,2,6,0,5,1,1,0.56,0.5303,0.94,0,8,89
2011-06-17,2,7,0,5,1,1,0.6,0.5606,0.83,0,25,225
2011-06-17,2,8,0,5,1,2,0.6,0.5606,0.83,0,28,426
2011-06-17,2,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196
2011-06-17,2,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126
2011-06-17,2,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138
2011-06-17,2,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194
2011-06-17,2,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156
2011-06-17,2,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142
2011-06-17,2,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181
2011-06-17,2,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286
2011-06-17,2,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467
2011-06-17,2,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388
2011-06-17,2,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275
2011-06-17,2,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192
2011-06-17,2,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159
2011-06-17,2,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127
2011-06-17,2,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141
2011-06-18,2,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83
2011-06-18,2,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80
2011-06-18,2,2,0,6,0,1,0.6,0.5455,0.88,0,16,37
2011-06-18,2,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16
2011-06-18,2,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4
2011-06-18,2,5,0,6,0,1,0.62,0.5758,0.83,0,1,6
2011-06-18,2,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18
2011-06-18,2,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45
2011-06-18,2,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103
2011-06-18,2,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156
2011-06-18,2,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176
2011-06-18,2,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270
2011-06-18,2,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258
2011-06-18,2,13,0,6,0,1,0.76,0.697,0.55,0,135,192
2011-06-18,2,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196
2011-06-18,2,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214
2011-06-18,2,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275
2011-06-18,2,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239
2011-06-18,2,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263
2011-06-18,2,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227
2011-06-18,2,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127
2011-06-18,2,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125
2011-06-18,2,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105
2011-06-18,2,23,0,6,0,2,0.72,0.6818,0.62,0,53,97
2011-06-19,2,0,0,0,0,1,0.7,0.6515,0.65,0,18,71
2011-06-19,2,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59
2011-06-19,2,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59
2011-06-19,2,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16
2011-06-19,2,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10
2011-06-19,2,5,0,0,0,2,0.66,0.6061,0.78,0,7,12
2011-06-19,2,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22
2011-06-19,2,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36
2011-06-19,2,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59
2011-06-19,2,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111
2011-06-19,2,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158
2011-06-19,2,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236
2011-06-19,2,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255
2011-06-19,2,13,0,0,0,2,0.74,0.6667,0.51,0,149,214
2011-06-19,2,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193
2011-06-19,2,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216
2011-06-19,2,16,0,0,0,2,0.76,0.6818,0.48,0,121,257
2011-06-19,2,17,0,0,0,1,0.74,0.6667,0.51,0,159,238
2011-06-19,2,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218
2011-06-19,2,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217
2011-06-19,2,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146
2011-06-19,2,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110
2011-06-19,2,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114
2011-06-19,2,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78
2011-06-20,2,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19
2011-06-20,2,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3
2011-06-20,2,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0
2011-06-20,2,3,0,1,1,3,0.64,0.5758,0.89,0,1,0
2011-06-20,2,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2
2011-06-20,2,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0,3
2011-06-20,2,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25
2011-06-20,2,7,0,1,1,3,0.56,0.5303,0.88,0.194,0,46
2011-06-20,2,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209
2011-06-20,2,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200
2011-06-20,2,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58
2011-06-20,2,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67
2011-06-20,2,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129
2011-06-20,2,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129
2011-06-20,2,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130
2011-06-20,2,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139
2011-06-20,2,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238
2011-06-20,2,17,0,1,1,1,0.7,0.6515,0.54,0,81,484
2011-06-20,2,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474
2011-06-20,2,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369
2011-06-20,2,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264
2011-06-20,2,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167
2011-06-20,2,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106
2011-06-20,2,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50
2011-06-21,3,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23
2011-06-21,3,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12
2011-06-21,3,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5
2011-06-21,3,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2
2011-06-21,3,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7
2011-06-21,3,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22
2011-06-21,3,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107
2011-06-21,3,7,0,2,1,2,0.6,0.5152,0.94,0,21,288
2011-06-21,3,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368
2011-06-21,3,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243
2011-06-21,3,10,0,2,1,2,0.64,0.5758,0.83,0.194,41,120
2011-06-21,3,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119
2011-06-21,3,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149
2011-06-21,3,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158
2011-06-21,3,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108
2011-06-21,3,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128
2011-06-21,3,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273
2011-06-21,3,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507
2011-06-21,3,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469
2011-06-21,3,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358
2011-06-21,3,20,0,2,1,3,0.74,0.697,0.7,0.2239,72,254
2011-06-21,3,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191
2011-06-21,3,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97
2011-06-21,3,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53
2011-06-22,3,0,0,3,1,1,0.66,0.6061,0.78,0.194,15,18
2011-06-22,3,1,0,3,1,1,0.66,0.6061,0.78,0.1343,2,19
2011-06-22,3,2,0,3,1,1,0.66,0.6061,0.78,0,2,5
2011-06-22,3,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7
2011-06-22,3,4,0,3,1,1,0.64,0.5758,0.83,0,3,8
2011-06-22,3,5,0,3,1,1,0.64,0.5758,0.89,0,2,21
2011-06-22,3,6,0,3,1,1,0.66,0.6061,0.83,0,12,110
2011-06-22,3,7,0,3,1,1,0.7,0.6667,0.79,0,23,288
2011-06-22,3,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396
2011-06-22,3,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205
2011-06-22,3,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104
2011-06-22,3,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108
2011-06-22,3,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144
2011-06-22,3,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113
2011-06-22,3,14,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113
2011-06-22,3,15,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114
2011-06-22,3,16,0,3,1,2,0.82,0.803,0.59,0.3284,34,224
2011-06-22,3,17,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462
2011-06-22,3,18,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447
2011-06-22,3,19,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280
2011-06-22,3,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230
2011-06-22,3,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216
2011-06-22,3,22,0,3,1,2,0.72,0.697,0.79,0.194,25,123
2011-06-22,3,23,0,3,1,2,0.72,0.697,0.79,0.2239,14,91
2011-06-23,3,0,0,4,1,1,0.72,0.697,0.79,0.2239,5,44
2011-06-23,3,1,0,4,1,1,0.72,0.697,0.74,0.2239,5,26
2011-06-23,3,2,0,4,1,1,0.72,0.697,0.74,0.2239,0,4
2011-06-23,3,3,0,4,1,2,0.72,0.697,0.74,0.1642,1,4
2011-06-23,3,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7
2011-06-23,3,5,0,4,1,1,0.72,0.697,0.74,0.1642,2,22
2011-06-23,3,6,0,4,1,1,0.72,0.697,0.74,0.1642,8,92
2011-06-23,3,7,0,4,1,2,0.72,0.697,0.74,0.1343,26,301
2011-06-23,3,8,0,4,1,2,0.74,0.697,0.7,0.194,20,412
2011-06-23,3,9,0,4,1,2,0.74,0.697,0.7,0.1343,33,194
2011-06-23,3,10,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88
2011-06-23,3,11,0,4,1,3,0.76,0.7273,0.66,0.2537,28,108
2011-06-23,3,12,0,4,1,2,0.76,0.7273,0.66,0.2836,30,130
2011-06-23,3,13,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149
2011-06-23,3,14,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103
2011-06-23,3,15,0,4,1,2,0.76,0.697,0.52,0.3582,62,127
2011-06-23,3,16,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217
2011-06-23,3,17,0,4,1,2,0.72,0.6818,0.7,0.3582,74,495
2011-06-23,3,18,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483
2011-06-23,3,19,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344
2011-06-23,3,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277
2011-06-23,3,21,0,4,1,1,0.7,0.6667,0.74,0.194,46,188
2011-06-23,3,22,0,4,1,2,0.7,0.6667,0.74,0.2239,23,139
2011-06-23,3,23,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90
2011-06-24,3,0,0,5,1,1,0.68,0.6364,0.79,0.194,10,53
2011-06-24,3,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20
2011-06-24,3,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10
2011-06-24,3,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4
2011-06-24,3,4,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8
2011-06-24,3,5,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18
2011-06-24,3,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87
2011-06-24,3,7,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247
2011-06-24,3,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439
2011-06-24,3,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203
2011-06-24,3,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102
2011-06-24,3,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147
2011-06-24,3,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150
2011-06-24,3,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178
2011-06-24,3,14,0,5,1,1,0.78,0.697,0.43,0.2836,67,162
2011-06-24,3,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147
2011-06-24,3,16,0,5,1,1,0.8,0.697,0.33,0.4179,80,247
2011-06-24,3,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472
2011-06-24,3,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365
2011-06-24,3,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293
2011-06-24,3,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222
2011-06-24,3,21,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183
2011-06-24,3,22,0,5,1,1,0.7,0.6515,0.48,0,41,126
2011-06-24,3,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139
2011-06-25,3,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97
2011-06-25,3,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75
2011-06-25,3,2,0,6,0,2,0.66,0.6212,0.5,0.194,8,51
2011-06-25,3,3,0,6,0,1,0.64,0.6212,0.57,0.194,18,21
2011-06-25,3,4,0,6,0,1,0.64,0.6212,0.57,0.194,7,4
2011-06-25,3,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8
2011-06-25,3,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17
2011-06-25,3,7,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35
2011-06-25,3,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85
2011-06-25,3,9,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139
2011-06-25,3,10,0,6,0,1,0.72,0.6515,0.45,0.194,99,203
2011-06-25,3,11,0,6,0,1,0.74,0.6667,0.42,0,122,209
2011-06-25,3,12,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252
2011-06-25,3,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231
2011-06-25,3,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232
2011-06-25,3,15,0,6,0,1,0.74,0.6667,0.45,0,157,235
2011-06-25,3,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235
2011-06-25,3,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247
2011-06-25,3,18,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199
2011-06-25,3,19,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254
2011-06-25,3,20,0,6,0,1,0.7,0.6515,0.48,0.194,74,195
2011-06-25,3,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140
2011-06-25,3,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126
