,AWND,Base,Day,Dropoff_latitude,Dropoff_longitude,Ehail_fee,Extra,Fare_amount,Lpep_dropoff_datetime,MTA_tax,PRCP,Passenger_count,Payment_type,Pickup_latitude,Pickup_longitude,RateCodeID,SNOW,SNWD,Store_and_fwd_flag,TMAX,TMIN,Tip_amount,Tolls_amount,Total_amount,Trip_distance,Trip_type,Type,VendorID,lpep_pickup_datetime,Trip Length (min)
704500,8.5,,4,40.7398300171,-73.9203338623,,1.0,38.0,2014-04-04 17:01:36,0.5,0.21,1.0,1.0,40.7405166626,-73.85414886470001,1.0,0.0,0.0,N,47,40,0.0,0.0,39.5,11.84,1.0,0,2.0,2014-04-04 16:19:17,42.0
1310929,5.4,,18,40.8253211975,-73.9478683472,,0.0,7.0,2014-04-18 11:17:07,0.5,0.0,1.0,2.0,40.814617157,-73.9403915405,1.0,0.0,0.0,N,49,35,0.0,0.0,7.5,1.29,1.0,0,2.0,2014-04-18 11:09:41,7.0
1737194,5.8,,27,40.6309356689,-73.9396896362,,0.0,17.0,2014-04-27 18:26:42,0.5,0.0,1.0,1.0,40.670516967800005,-73.9580307007,1.0,0.0,0.0,N,59,47,0.0,0.0,17.5,3.58,1.0,0,2.0,2014-04-27 18:04:17,22.0
1005178,5.8,,11,40.9274635315,-73.8552780151,,0.0,0.0,2014-04-11 11:31:15,0.0,0.0,3.0,1.0,40.8210105896,-73.8484649658,5.0,0.0,0.0,N,75,56,1.0,0.0,1.0,12.4,2.0,0,1.0,2014-04-11 10:59:25,31.0
1267329,7.8,,17,40.7426261902,-73.8780822754,,0.0,4.5,2014-04-17 10:51:34,0.5,0.0,2.0,2.0,40.745803833000004,-73.8854827881,1.0,0.0,0.0,N,48,36,0.0,0.0,5.0,0.58,1.0,0,2.0,2014-04-17 10:47:29,4.0
628859,2.0,,2,40.6719551086,-74.0106811523,,1.0,11.5,2014-04-02 19:34:23,0.5,0.0,1.0,2.0,40.6836051941,-73.9787521362,1.0,0.0,0.0,N,54,42,0.0,0.0,13.0,2.8,,0,1.0,2014-04-02 19:22:03,12.0
1177170,7.4,,14,40.763343811,-73.9592056274,,0.5,11.0,2014-04-14 22:58:02,0.5,0.0,5.0,1.0,40.7640113831,-73.9477844238,1.0,0.0,0.0,N,75,59,2.3,0.0,14.3,3.24,1.0,0,2.0,2014-04-14 22:50:15,7.0
1170844,7.4,,14,40.5757751465,-73.8538360596,,1.0,71.0,2014-04-14 20:28:42,0.5,0.0,1.0,1.0,40.7636833191,-73.9321136475,1.0,0.0,0.0,N,75,59,22.2,2.0,96.7,25.04,1.0,0,2.0,2014-04-14 19:34:25,54.0
1661106,5.4,,26,40.7444648743,-73.8863677979,,0.0,20.5,2014-04-26 10:56:43,0.5,0.92,1.0,2.0,40.7119941711,-73.9612121582,1.0,0.0,0.0,N,67,46,0.0,0.0,21.0,5.3,1.0,0,1.0,2014-04-26 10:35:42,21.0
1414097,6.3,,20,40.725482940700005,-73.9839630127,,0.5,21.0,2014-04-20 09:44:44,0.5,0.0,2.0,1.0,40.6709136963,-73.9549026489,1.0,0.0,0.0,N,60,45,4.0,0.0,26.0,5.84,1.0,0,2.0,2014-04-20 09:22:36,22.0
1414812,6.3,,20,40.848922729499996,-73.9358139038,,0.0,4.0,2014-04-20 10:06:53,0.5,0.0,1.0,1.0,40.855205535900005,-73.93343353270001,1.0,0.0,0.0,N,60,45,0.8,0.0,5.3,0.5,1.0,0,2.0,2014-04-20 10:04:03,2.0
29434,5.4,B02512,26,,,,,20.0932951112,2014-04-26 18:27:00,,0.92,,,40.7464,-73.9758,,0.0,0.0,,67,46,,,,2.5359988983400004,,1,,2014-04-26 18:18:00,9.0
260760,4.3,B02617,12,,,,,20.3930283623,2014-04-12 00:44:00,,0.0,,,40.757,-73.9684,,0.0,0.0,,73,50,,,,3.441215598380001,,1,,2014-04-12 00:34:00,10.0
251128,6.9,B02617,9,,,,,32.1425959289,2014-04-09 16:40:00,,0.0,,,40.764,-73.9558,,0.0,0.0,,61,45,,,,3.95364423453,,1,,2014-04-09 16:26:00,14.0
796681,4.3,,6,40.794631958000004,-73.9641189575,,0.5,10.0,2014-04-06 02:05:53,0.5,0.0,3.0,2.0,40.8140335083,-73.9410324097,1.0,0.0,0.0,N,61,36,0.0,0.0,11.0,2.28,1.0,0,2.0,2014-04-06 01:55:27,10.0
471425,6.3,B02682,20,,,,,17.7420888174,2014-04-20 12:04:00,,0.0,,,40.7023,-73.9838,,0.0,0.0,,60,45,,,,2.2659237120299998,,1,,2014-04-20 11:54:00,10.0
1420765,6.3,,20,40.6912536621,-73.99759674069999,,0.0,10.0,2014-04-20 14:05:23,0.5,0.0,1.0,2.0,40.6963996887,-73.993598938,1.0,0.0,0.0,N,60,45,0.0,0.0,10.5,2.1,1.0,0,2.0,2014-04-20 13:55:24,9.0
1270408,7.8,,17,40.751777648899996,-73.85554504390001,,0.0,6.0,2014-04-17 12:43:35,0.5,0.0,3.0,2.0,40.7506217957,-73.8589172363,1.0,0.0,0.0,N,48,36,0.0,0.0,6.5,1.19,1.0,0,2.0,2014-04-17 12:39:43,3.0
828268,4.3,,6,40.7317390442,-73.9834213257,,0.5,27.0,2014-04-06 20:49:30,0.5,0.0,1.0,1.0,40.6835632324,-73.9350814819,1.0,0.0,0.0,N,61,36,5.5,0.0,33.5,5.28,1.0,0,2.0,2014-04-06 20:09:31,39.0
571624,4.7,,1,40.707485199000004,-73.8027496338,,0.0,35.0,2014-04-01 09:37:43,0.0,0.0,1.0,2.0,40.6454467773,-73.9026107788,5.0,0.0,0.0,N,60,39,0.0,0.0,35.0,8.95,2.0,0,2.0,2014-04-01 09:02:30,35.0
376164,6.0,B02682,7,,,,,21.6591963162,2014-04-07 04:19:00,,0.52,,,40.7265,-73.9956,,0.0,0.0,,53,43,,,,3.1685209279000004,,1,,2014-04-07 04:07:00,12.0
1066948,4.3,,12,40.6937026978,-73.9644775391,,0.0,10.0,2014-04-12 15:20:02,0.5,0.0,1.0,1.0,40.6923904419,-73.9877090454,1.0,0.0,0.0,N,73,50,2.0,0.0,12.5,1.58,1.0,0,2.0,2014-04-12 15:08:06,11.0
69525,6.0,B02598,7,,,,,26.135063264899998,2014-04-07 18:55:00,,0.52,,,40.7631,-73.9625,,0.0,0.0,,53,43,,,,2.03444391618,,1,,2014-04-07 18:39:00,16.0
1063718,4.3,,12,40.8510780334,-73.9120407104,,0.0,9.5,2014-04-12 13:55:49,0.5,0.0,1.0,2.0,40.8675346375,-73.8971633911,1.0,0.0,0.0,N,73,50,0.0,0.0,10.0,1.52,1.0,0,2.0,2014-04-12 13:43:20,12.0
1605665,4.9,,25,40.6853523254,-73.9319152832,,0.0,8.5,2014-04-25 11:20:35,0.5,0.02,2.0,1.0,40.6922683716,-73.9520187378,1.0,0.0,0.0,N,63,44,2.12,0.0,11.12,1.59,1.0,0,2.0,2014-04-25 11:10:49,9.0
1512142,9.4,,23,40.676651000999996,-73.85808563229999,,0.5,28.5,2014-04-23 02:35:32,0.5,0.0,1.0,1.0,40.7110366821,-73.9508666992,1.0,0.0,0.0,N,61,44,5.8,0.0,35.3,8.01,1.0,0,2.0,2014-04-23 01:59:47,35.0
849625,6.0,,7,40.8731765747,-73.8892288208,,0.0,16.0,2014-04-07 12:20:52,0.5,0.52,1.0,2.0,40.9059410095,-73.9043655396,1.0,0.0,0.0,N,53,43,0.0,0.0,16.5,3.67,1.0,0,2.0,2014-04-07 12:04:30,16.0
1633863,4.9,,25,40.8044815063,-73.9375534058,,0.5,8.5,2014-04-25 21:58:27,0.5,0.02,1.0,1.0,40.8099746704,-73.9622879028,1.0,0.0,0.0,N,63,44,2.7,0.0,12.2,1.79,1.0,0,2.0,2014-04-25 21:49:20,9.0
1450274,4.3,,21,40.773815155,-73.9599838257,,0.0,7.0,2014-04-21 08:48:54,0.5,0.0,1.0,2.0,40.785030365,-73.9482498169,1.0,0.0,0.0,N,67,41,0.0,0.0,7.5,1.25,1.0,0,2.0,2014-04-21 08:40:51,8.0
831987,4.3,,6,40.747127533000004,-73.8899078369,,0.5,7.0,2014-04-06 21:46:25,0.5,0.0,1.0,2.0,40.7499504089,-73.8625335693,1.0,0.0,0.0,N,61,36,0.0,0.0,8.0,1.4,,0,1.0,2014-04-06 21:39:32,6.0
1776925,4.3,,28,40.6780891418,-73.9845581055,,1.0,7.0,2014-04-28 19:03:39,0.5,0.0,1.0,1.0,40.6830787659,-73.9977645874,1.0,0.0,0.0,N,67,45,2.0,0.0,10.5,0.96,1.0,0,2.0,2014-04-28 18:54:57,8.0
493055,9.4,B02682,23,,,,,22.5533718651,2014-04-23 21:24:00,,0.0,,,40.7247,-73.9784,,0.0,0.0,,61,44,,,,3.00098189208,,1,,2014-04-23 21:13:00,11.0
633476,2.0,,2,40.6639137268,-73.9908370972,,0.5,21.5,2014-04-02 21:39:19,0.5,0.0,2.0,1.0,40.7216377258,-73.9578781128,1.0,0.0,0.0,N,54,42,2.0,0.0,24.5,5.93,1.0,0,2.0,2014-04-02 21:17:12,22.0
700377,8.5,,4,40.8051071167,-73.9368438721,,0.0,10.0,2014-04-04 14:55:15,0.5,0.21,1.0,2.0,40.8229408264,-73.9418487549,1.0,0.0,0.0,N,47,40,0.0,0.0,10.5,1.6,1.0,0,2.0,2014-04-04 14:41:50,13.0
1051430,4.3,,12,40.6746864319,-73.9817276001,,0.5,18.0,2014-04-12 04:09:27,0.5,0.0,1.0,2.0,40.722290039099995,-73.9575958252,1.0,0.0,0.0,N,73,50,0.0,0.0,19.0,5.1,1.0,0,1.0,2014-04-12 03:53:41,15.0
752056,8.5,,5,40.8089027405,-73.9521484375,,0.0,3.5,2014-04-05 12:02:36,0.5,0.0,5.0,2.0,40.8070983887,-73.94956207279999,1.0,0.0,0.0,N,54,40,0.0,0.0,4.0,0.28,1.0,0,2.0,2014-04-05 12:00:29,2.0
140596,4.3,B02598,21,,,,,23.9683594573,2014-04-21 03:57:00,,0.0,,,40.7481,-73.9916,,0.0,0.0,,67,41,,,,2.99184267936,,1,,2014-04-21 03:45:00,12.0
893181,6.9,,8,40.8137702942,-73.9513702393,,0.0,5.0,2014-04-08 15:30:40,0.5,0.34,1.0,2.0,40.8077316284,-73.944984436,1.0,0.0,0.0,N,64,46,0.0,0.0,5.5,0.75,1.0,0,2.0,2014-04-08 15:26:12,4.0
344452,3.8,B02682,3,,,,,20.642493593399998,2014-04-03 16:00:00,,0.07,,,40.7618,-73.9718,,0.0,0.0,,67,46,,,,2.5378060217900003,,1,,2014-04-03 15:52:00,8.0
842443,6.0,,7,40.812877655,-73.92031860350001,,0.0,7.5,2014-04-07 08:06:49,0.5,0.52,1.0,2.0,40.8295783997,-73.9065322876,1.0,0.0,0.0,N,53,43,0.0,0.0,8.0,1.6,,0,1.0,2014-04-07 07:59:42,7.0
129607,5.4,B02598,18,,,,,31.9749143169,2014-04-18 18:54:00,,0.0,,,40.7644,-73.9541,,0.0,0.0,,49,35,,,,3.6484835544400003,,1,,2014-04-18 18:42:00,12.0
698714,8.5,,4,40.701915741,-73.82176971439999,,0.0,6.0,2014-04-04 13:59:38,0.5,0.21,1.0,2.0,40.7137145996,-73.8299407959,1.0,0.0,0.0,N,47,40,0.0,0.0,6.5,1.1,1.0,0,2.0,2014-04-04 13:54:17,5.0
1398099,6.3,,20,40.6879386902,-73.9677124023,,0.5,12.5,2014-04-20 00:27:40,0.5,0.0,1.0,2.0,40.659934997600004,-73.9948501587,1.0,0.0,0.0,N,60,45,0.0,0.0,13.5,2.76,1.0,0,2.0,2014-04-20 00:11:52,15.0
505128,4.9,B02682,25,,,,,19.6806589949,2014-04-25 11:17:00,,0.02,,,40.7222,-74.0017,,0.0,0.0,,63,44,,,,2.42330400065,,1,,2014-04-25 11:09:00,8.0
1104027,5.8,,13,40.7748565674,-73.9036407471,,0.5,4.0,2014-04-13 01:38:31,0.5,0.0,1.0,2.0,40.7700653076,-73.905456543,1.0,0.0,0.0,N,77,54,0.0,0.0,5.0,0.46,1.0,0,2.0,2014-04-13 01:35:28,3.0
50125,8.5,B02598,4,,,,,18.0529549237,2014-04-04 07:57:00,,0.21,,,40.7051,-74.01,,0.0,0.0,,47,40,,,,2.8153032412299996,,1,,2014-04-04 07:48:00,9.0
1239215,7.6,,16,40.838104248,-73.9447631836,,1.0,16.5,2014-04-16 17:32:08,0.5,0.05,1.0,1.0,40.8053398132,-73.9391174316,1.0,0.0,0.0,N,49,31,3.0,0.0,21.0,3.3,1.0,0,1.0,2014-04-16 17:10:03,22.0
1173484,7.4,,14,40.8403930664,-73.85599517819999,,0.0,15.0,2014-04-14 20:46:44,0.0,0.0,1.0,2.0,40.8403396606,-73.8561401367,5.0,0.0,0.0,N,75,59,0.0,0.0,15.0,0.0,2.0,0,2.0,2014-04-14 20:46:39,0.0
573064,4.7,,1,40.7653923035,-73.95486450199999,,0.0,16.0,2014-04-01 10:07:56,0.5,0.0,1.0,1.0,40.8070983887,-73.9533462524,1.0,0.0,0.0,N,60,39,2.5,0.0,19.0,3.94,1.0,0,2.0,2014-04-01 09:49:06,18.0
1015604,5.8,,11,40.8305664062,-73.94272613529999,,1.0,14.0,2014-04-11 16:50:37,0.5,0.0,1.0,2.0,40.8050918579,-73.93881988529999,1.0,0.0,0.0,N,75,56,0.0,0.0,15.5,2.43,1.0,0,2.0,2014-04-11 16:30:39,19.0
586323,4.7,,1,40.787525177,-73.9787445068,,1.0,8.0,2014-04-01 17:29:21,0.5,0.0,1.0,2.0,40.8037948608,-73.9631881714,1.0,0.0,0.0,N,60,39,0.0,0.0,9.5,1.56,1.0,0,2.0,2014-04-01 17:20:49,8.0
281414,5.4,B02617,18,,,,,21.0084306276,2014-04-18 11:57:00,,0.0,,,40.6857,-74.0024,,0.0,0.0,,49,35,,,,1.1896976447799998,,1,,2014-04-18 11:50:00,7.0
242705,6.0,B02617,7,,,,,24.745635355,2014-04-07 09:50:00,,0.52,,,40.7127,-73.9565,,0.0,0.0,,53,43,,,,2.2994940697999997,,1,,2014-04-07 09:39:00,11.0
657850,3.8,,3,40.757900238000005,-73.8876800537,,0.0,8.0,2014-04-03 15:31:47,0.5,0.07,5.0,2.0,40.7464828491,-73.8908081055,1.0,0.0,0.0,N,67,46,0.0,0.0,8.5,1.32,1.0,0,2.0,2014-04-03 15:22:14,9.0
1344783,5.6,,19,40.693603515599996,-73.9522705078,,0.5,12.0,2014-04-19 00:11:45,0.5,0.0,1.0,1.0,40.7266311646,-73.9524765015,1.0,0.0,0.0,N,68,41,3.75,0.0,16.75,3.37,1.0,0,2.0,2014-04-19 00:01:54,9.0
855124,6.0,,7,40.690765380900004,-73.9789505005,,0.0,17.0,2014-04-07 15:48:49,0.5,0.52,5.0,1.0,40.7154312134,-73.9522399902,1.0,0.0,0.0,N,53,43,3.4,0.0,20.9,3.03,1.0,0,2.0,2014-04-07 15:23:42,25.0
688561,8.5,,4,40.8049812317,-73.939201355,,0.0,9.0,2014-04-04 08:34:12,0.5,0.21,1.0,2.0,40.7908325195,-73.95361328119999,1.0,0.0,0.0,N,47,40,0.0,0.0,9.5,1.92,1.0,0,2.0,2014-04-04 08:24:08,10.0
329018,4.7,B02682,1,,,,,30.2544997187,2014-04-01 12:54:00,,0.0,,,40.745,-73.9762,,0.0,0.0,,60,39,,,,6.35890784605,,1,,2014-04-01 12:34:00,20.0
1125008,5.8,,13,40.7735481262,-73.9296646118,,0.0,8.5,2014-04-13 15:29:53,0.5,0.0,1.0,2.0,40.7731628418,-73.90701293949999,1.0,0.0,0.0,N,77,54,0.0,0.0,9.0,1.6,1.0,0,1.0,2014-04-13 15:20:44,9.0
55658,8.5,B02598,4,,,,,20.407018187000002,2014-04-04 22:18:00,,0.21,,,40.6454,-73.7908,,0.0,0.0,,47,40,,,,2.45309684725,,1,,2014-04-04 22:09:00,9.0
500787,8.5,B02682,24,,,,,25.7835443581,2014-04-24 20:15:00,,0.0,,,40.7048,-74.0079,,0.0,0.0,,62,42,,,,4.16702018258,,1,,2014-04-24 20:02:00,13.0
1305239,5.4,,18,40.7147941589,-73.9283905029,,0.0,17.5,2014-04-18 07:44:00,0.5,0.0,1.0,1.0,40.676933288600004,-73.9510574341,1.0,0.0,0.0,N,49,35,4.38,0.0,22.38,3.83,1.0,0,2.0,2014-04-18 07:22:48,21.0
666638,3.8,,3,40.8176612854,-73.9531478882,,1.0,7.0,2014-04-03 18:55:23,0.5,0.07,1.0,2.0,40.8083610535,-73.9467086792,1.0,0.0,0.0,N,67,46,0.0,0.0,8.5,1.12,1.0,0,2.0,2014-04-03 18:47:27,7.0
984479,6.9,,10,40.8239173889,-73.9465942383,,0.5,9.0,2014-04-10 21:00:17,0.5,0.0,1.0,2.0,40.8079566956,-73.9452285767,1.0,0.0,0.0,N,58,42,0.0,0.0,10.0,1.98,1.0,0,2.0,2014-04-10 20:51:09,9.0
1823763,8.9,,29,40.8410873413,-73.9281005859,,0.5,6.0,2014-04-29 22:49:03,0.5,0.03,1.0,2.0,40.829536438000005,-73.928062439,1.0,0.0,0.0,N,52,43,0.0,0.0,7.0,1.13,1.0,0,2.0,2014-04-29 22:44:37,4.0
1067759,4.3,,12,40.6746864319,-74.01607513430001,,0.0,12.5,2014-04-12 15:45:18,0.5,0.0,1.0,1.0,40.6921806335,-73.9894561768,1.0,0.0,0.0,N,73,50,3.75,0.0,16.75,2.22,1.0,0,2.0,2014-04-12 15:28:37,16.0
1848827,8.3,,30,40.7787322998,-73.9616470337,,0.0,11.0,2014-04-30 16:09:54,0.5,4.97,1.0,2.0,40.7874221802,-73.9449005127,1.0,0.0,0.0,N,52,41,0.0,0.0,11.5,1.68,1.0,0,2.0,2014-04-30 15:55:07,14.0
1596816,4.9,,25,40.7244491577,-73.89144134520001,,0.5,18.5,2014-04-25 03:53:29,0.5,0.02,2.0,1.0,40.761875152600005,-73.92543792720001,1.0,0.0,0.0,N,63,44,4.75,0.0,24.25,5.63,1.0,0,2.0,2014-04-25 03:39:10,14.0
1362437,5.6,,19,40.7468338013,-73.8904953003,,0.0,6.5,2014-04-19 11:45:47,0.5,0.0,1.0,2.0,40.7552032471,-73.88901519779999,1.0,0.0,0.0,N,68,41,0.0,0.0,7.0,0.7,1.0,0,1.0,2014-04-19 11:38:27,7.0
1834431,8.3,,30,40.7284812927,-74.0051040649,,0.0,28.0,2014-04-30 09:49:21,0.5,4.97,1.0,1.0,40.7480278015,-73.9566192627,1.0,0.0,0.0,N,52,41,5.7,0.0,34.2,6.3,1.0,0,1.0,2014-04-30 09:07:51,41.0
1625102,4.9,,25,40.7895965576,-73.9481430054,,1.0,4.5,2014-04-25 19:31:37,0.5,0.02,1.0,2.0,40.796279907199995,-73.94956207279999,1.0,0.0,0.0,N,63,44,0.0,0.0,6.0,0.7,1.0,0,1.0,2014-04-25 19:27:56,3.0
1835421,8.3,,30,40.7110099792,-74.0160522461,,0.0,23.0,2014-04-30 10:14:31,0.5,4.97,1.0,1.0,40.670078277600005,-73.9890823364,1.0,0.0,0.0,N,52,41,7.05,0.0,30.55,3.5,1.0,0,1.0,2014-04-30 09:35:45,38.0
442947,7.6,B02682,16,,,,,23.096156346300003,2014-04-16 09:23:00,,0.05,,,40.6851,-73.9615,,0.0,0.0,,49,31,,,,2.89555620602,,1,,2014-04-16 09:13:00,10.0
746826,8.5,,5,40.8535461426,-73.8374481201,,0.0,15.0,2014-04-05 09:01:04,0.0,0.0,1.0,2.0,40.8113365173,-73.9068145752,5.0,0.0,0.0,N,54,40,0.0,0.0,15.0,6.94,2.0,0,2.0,2014-04-05 08:42:28,18.0
649306,3.8,,3,40.8249816895,-73.9473266602,,0.5,4.0,2014-04-03 10:36:02,0.5,0.07,1.0,2.0,40.8295402527,-73.9480209351,1.0,0.0,0.0,N,67,46,0.0,0.0,5.0,0.4,,0,1.0,2014-04-03 10:33:41,2.0
1070374,4.3,,12,40.6685333252,-73.97635650630001,,0.0,6.0,2014-04-12 16:33:28,0.5,0.0,6.0,2.0,40.6885566711,-73.98828125,1.0,0.0,0.0,N,73,50,0.0,0.0,6.5,0.71,1.0,0,2.0,2014-04-12 16:27:24,6.0
634568,2.0,,2,40.7182388306,-73.9866790771,,0.5,14.5,2014-04-02 22:00:13,0.5,0.0,1.0,2.0,40.6960067749,-73.9675140381,1.0,0.0,0.0,N,54,42,0.0,0.0,15.5,3.93,1.0,0,2.0,2014-04-02 21:45:40,14.0
321430,8.3,B02617,30,,,,,21.1612701506,2014-04-30 09:59:00,,4.97,,,40.7714,-73.9884,,0.0,0.0,,52,41,,,,3.42826230261,,1,,2014-04-30 09:49:00,10.0
80741,6.9,B02598,10,,,,,23.1848752944,2014-04-10 00:39:00,,0.0,,,40.7205,-73.9894,,0.0,0.0,,58,42,,,,3.28491759592,,1,,2014-04-10 00:28:00,11.0
1522155,9.4,,23,40.760974884,-73.9978790283,,0.0,15.5,2014-04-23 11:55:51,0.5,0.0,1.0,2.0,40.8082199097,-73.9636383057,1.0,0.0,0.0,N,61,44,0.0,0.0,16.0,3.7,1.0,0,2.0,2014-04-23 11:37:16,18.0
1131978,5.8,,13,40.8083267212,-73.9452590942,,0.0,5.0,2014-04-13 18:32:51,0.5,0.0,1.0,1.0,40.8159217834,-73.9393920898,1.0,0.0,0.0,N,77,54,0.0,0.0,5.5,0.76,1.0,0,2.0,2014-04-13 18:29:14,3.0
1821,2.0,B02512,2,,,,,21.1042794386,2014-04-02 17:04:00,,0.0,,,40.7374,-73.9883,,0.0,0.0,,54,42,,,,2.86611086495,,1,,2014-04-02 16:52:00,12.0
1617050,4.9,,25,40.824409484899995,-73.9493560791,,1.0,10.5,2014-04-25 17:17:29,0.5,0.02,1.0,2.0,40.8019561768,-73.94932556149999,1.0,0.0,0.0,N,63,44,0.0,0.0,12.0,2.01,1.0,0,2.0,2014-04-25 17:03:20,14.0
145996,5.6,B02598,22,,,,,18.3950253529,2014-04-22 08:16:00,,0.01,,,40.7683,-73.9587,,0.0,0.0,,71,51,,,,4.38829943112,,1,,2014-04-22 08:03:00,13.0
1100052,5.8,,13,40.713920593299996,-73.7914276123,,0.5,8.5,2014-04-13 00:38:48,0.5,0.0,5.0,1.0,40.7006378174,-73.807975769,1.0,0.0,0.0,N,77,54,0.0,0.0,9.5,1.63,1.0,0,2.0,2014-04-13 00:29:42,9.0
944471,6.9,,9,40.6711578369,-73.955871582,,0.5,9.5,2014-04-09 21:23:18,0.5,0.0,5.0,1.0,40.6747665405,-73.930519104,1.0,0.0,0.0,N,61,45,2.5,0.0,13.0,1.78,1.0,0,2.0,2014-04-09 21:13:02,10.0
1302530,5.4,,18,40.8355407715,-73.88819122310001,,0.5,15.0,2014-04-18 02:41:24,0.5,0.0,1.0,2.0,40.79114151,-73.9388580322,1.0,0.0,0.0,N,49,35,0.0,0.0,16.0,4.85,1.0,0,2.0,2014-04-18 02:31:30,9.0
1406484,6.3,,20,40.7190704346,-73.98960113529999,,0.5,8.5,2014-04-20 02:54:11,0.5,0.0,1.0,1.0,40.7134933472,-73.962059021,1.0,0.0,0.0,N,60,45,1.8,0.0,11.3,2.08,1.0,0,2.0,2014-04-20 02:47:53,6.0
1475462,4.3,,21,40.756526947,-73.8921432495,,0.5,8.0,2014-04-21 23:27:57,0.5,0.0,1.0,2.0,40.7664489746,-73.91287994380001,1.0,0.0,0.0,N,67,41,0.0,0.0,9.0,1.9,1.0,0,1.0,2014-04-21 23:21:39,6.0
1711915,5.8,,27,40.6964302063,-73.9564590454,,0.5,6.0,2014-04-27 02:37:18,0.5,0.0,1.0,2.0,40.6814231873,-73.9535064697,1.0,0.0,0.0,N,59,47,0.0,0.0,7.0,0.96,1.0,0,2.0,2014-04-27 02:32:01,5.0
1869490,8.3,,30,40.722900390599996,-73.8564071655,,0.5,4.0,2014-04-30 22:10:43,0.5,4.97,1.0,2.0,40.721031189,-73.84427642819999,1.0,0.0,0.0,N,52,41,0.0,0.0,5.0,0.73,1.0,0,2.0,2014-04-30 22:08:16,2.0
1088292,4.3,,12,40.6862945557,-73.9387130737,,0.5,5.0,2014-04-12 21:36:01,0.5,0.0,1.0,2.0,40.689815521199996,-73.9512863159,1.0,0.0,0.0,N,73,50,0.0,0.0,6.0,0.91,1.0,0,2.0,2014-04-12 21:32:06,3.0
403751,6.9,B02682,10,,,,,13.2897003873,2014-04-10 18:22:00,,0.0,,,40.7552,-73.9796,,0.0,0.0,,58,42,,,,2.14916328944,,1,,2014-04-10 18:13:00,9.0
389149,6.9,B02682,8,,,,,30.790480816,2014-04-08 18:06:00,,0.34,,,40.6384,-73.9648,,0.0,0.0,,64,46,,,,3.37568821337,,1,,2014-04-08 17:51:00,15.0
686011,8.5,,4,40.7419815063,-73.9170303345,,0.0,2.5,2014-04-04 06:24:51,0.5,0.21,1.0,2.0,40.7430114746,-73.9188613892,1.0,0.0,0.0,N,47,40,0.0,0.0,3.0,0.2,,0,1.0,2014-04-04 06:24:14,0.0
1395003,5.6,,19,40.7917747498,-73.9758377075,,0.5,10.0,2014-04-19 23:34:43,0.5,0.0,2.0,1.0,40.8023338318,-73.9567947388,1.0,0.0,0.0,N,68,41,2.0,0.0,13.0,1.94,1.0,0,2.0,2014-04-19 23:23:28,11.0
909094,6.9,,8,40.6890106201,-73.9572525024,,0.5,6.5,2014-04-08 22:38:00,0.5,0.34,1.0,2.0,40.6847763062,-73.9778366089,1.0,0.0,0.0,N,64,46,0.0,0.0,7.5,1.23,1.0,0,2.0,2014-04-08 22:29:15,8.0
370659,4.3,B02682,6,,,,,13.365512143299998,2014-04-06 00:52:00,,0.0,,,40.7512,-73.9876,,0.0,0.0,,61,36,,,,2.65558703855,,1,,2014-04-06 00:44:00,8.0
207499,8.3,B02598,30,,,,,14.6055822241,2014-04-30 09:24:00,,4.97,,,40.7166,-73.991,,0.0,0.0,,52,41,,,,5.26427938111,,1,,2014-04-30 09:12:00,12.0
1164839,7.4,,14,40.7719688416,-73.9018249512,,1.0,5.0,2014-04-14 17:02:08,0.5,0.0,5.0,2.0,40.7754516602,-73.9118041992,1.0,0.0,0.0,N,75,59,0.0,0.0,6.5,0.87,1.0,0,2.0,2014-04-14 16:58:17,3.0
311424,5.8,B02617,27,,,,,19.4968904908,2014-04-27 09:28:00,,0.0,,,40.7221,-73.9874,,0.0,0.0,,59,47,,,,1.5472450757499998,,1,,2014-04-27 09:22:00,6.0
560423,5.4,B02764,18,,,,,19.0506321833,2014-04-18 21:44:00,,0.0,,,40.727,-74.0031,,0.0,0.0,,49,35,,,,4.01564241413,,1,,2014-04-18 21:31:00,13.0
850456,6.0,,7,40.8402175903,-73.91413879390001,,0.0,12.0,2014-04-07 12:51:40,0.0,0.52,1.0,2.0,40.8220558167,-73.928276062,5.0,0.0,0.0,N,53,43,0.0,0.0,12.0,1.84,2.0,0,2.0,2014-04-07 12:36:57,14.0
1104507,5.8,,13,40.7450218201,-73.9037094116,,0.5,4.5,2014-04-13 01:46:25,0.5,0.0,1.0,2.0,40.743221283000004,-73.9153060913,1.0,0.0,0.0,N,77,54,0.0,0.0,5.5,0.58,1.0,0,2.0,2014-04-13 01:42:55,3.0
690286,8.5,,4,40.7413978577,-73.9889373779,,0.0,18.0,2014-04-04 09:38:25,0.5,0.21,1.0,1.0,40.6933403015,-73.9831085205,1.0,0.0,0.0,N,47,40,3.6,0.0,22.1,3.8,1.0,0,2.0,2014-04-04 09:14:41,23.0
1564486,8.5,,24,40.863807678200004,-73.8960494995,,0.0,10.0,2014-04-24 12:26:19,0.5,0.0,1.0,2.0,40.8351974487,-73.916847229,1.0,0.0,0.0,N,62,42,0.0,0.0,10.5,2.28,1.0,0,2.0,2014-04-24 12:16:42,9.0
