,dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
5367,2011-08-16,13,0,0,1,0.76,0.6818,0.48,0.2985,45,147,192,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5368,2011-08-16,14,0,0,1,0.76,0.6818,0.45,0.4179,65,117,182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5369,2011-08-16,15,0,0,1,0.8,0.7121,0.41,0.2985,36,123,159,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5370,2011-08-16,16,0,0,1,0.8,0.7121,0.41,0.2239,55,248,303,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5371,2011-08-16,17,0,0,1,0.76,0.6818,0.45,0.3284,75,525,600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5375,2011-08-16,21,0,0,1,0.72,0.6667,0.54,0.0,38,177,215,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5376,2011-08-16,22,0,0,1,0.7,0.6515,0.61,0.0,31,121,152,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5378,2011-08-17,0,0,0,1,0.66,0.6212,0.69,0.0896,8,16,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5379,2011-08-17,1,0,0,1,0.64,0.6061,0.73,0.1642,2,12,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5380,2011-08-17,2,0,0,1,0.66,0.6212,0.69,0.0,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5381,2011-08-17,3,0,0,1,0.64,0.5909,0.78,0.0,1,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5383,2011-08-17,5,0,0,1,0.64,0.6061,0.73,0.0,0,28,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5384,2011-08-17,6,0,0,1,0.62,0.5909,0.78,0.0,4,101,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5385,2011-08-17,7,0,0,1,0.66,0.6212,0.65,0.0896,12,296,308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5386,2011-08-17,8,0,0,1,0.7,0.6515,0.54,0.1642,35,452,487,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5388,2011-08-17,10,0,0,1,0.76,0.6818,0.43,0.0896,27,91,118,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5389,2011-08-17,11,0,0,1,0.78,0.6970000000000001,0.43,0.1045,20,108,128,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5390,2011-08-17,12,0,0,1,0.8,0.7273,0.43,0.2836,26,163,189,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5392,2011-08-17,14,0,0,1,0.82,0.7273,0.36,0.1642,54,138,192,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5394,2011-08-17,16,0,0,1,0.82,0.7424,0.43,0.2239,62,238,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5395,2011-08-17,17,0,0,1,0.8,0.7424,0.49,0.2239,46,506,552,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5396,2011-08-17,18,0,0,1,0.76,0.6970000000000001,0.55,0.2537,86,470,556,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5397,2011-08-17,19,0,0,1,0.76,0.6970000000000001,0.55,0.2239,50,297,347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5398,2011-08-17,20,0,0,1,0.74,0.6818,0.58,0.2537,37,243,280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5399,2011-08-17,21,0,0,1,0.72,0.6818,0.62,0.2239,38,192,230,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5400,2011-08-17,22,0,0,1,0.7,0.6515,0.65,0.19399999999999998,29,142,171,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5401,2011-08-17,23,0,0,1,0.7,0.6515,0.65,0.2836,20,85,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5402,2011-08-18,0,0,0,1,0.68,0.6364,0.65,0.1343,18,38,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5403,2011-08-18,1,0,0,1,0.66,0.6212,0.65,0.1642,13,11,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5404,2011-08-18,2,0,0,1,0.66,0.6212,0.65,0.2239,2,4,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5405,2011-08-18,3,0,0,1,0.66,0.6212,0.69,0.2836,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5407,2011-08-18,5,0,0,1,0.64,0.5909,0.78,0.2836,0,27,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5408,2011-08-18,6,0,0,1,0.64,0.5909,0.78,0.2537,6,97,103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5409,2011-08-18,7,0,0,1,0.64,0.5909,0.78,0.2985,19,289,308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5410,2011-08-18,8,0,0,1,0.66,0.6212,0.74,0.2836,27,393,420,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5412,2011-08-18,10,0,0,1,0.74,0.6970000000000001,0.66,0.2537,37,92,129,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5414,2011-08-18,12,0,0,1,0.8,0.7424,0.52,0.2836,34,139,173,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5415,2011-08-18,13,0,0,1,0.8,0.7424,0.52,0.3582,33,154,187,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5416,2011-08-18,14,0,0,1,0.82,0.7576,0.46,0.3284,67,115,182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5417,2011-08-18,15,0,0,1,0.8,0.7273,0.46,0.3582,56,118,174,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5418,2011-08-18,16,0,0,1,0.8,0.7273,0.46,0.3582,49,196,245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5419,2011-08-18,17,0,0,1,0.8,0.7273,0.46,0.2985,44,365,409,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5420,2011-08-18,18,0,0,1,0.76,0.6970000000000001,0.55,0.2537,48,226,274,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5421,2011-08-18,19,0,0,1,0.66,0.6061,0.83,0.1045,26,115,141,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5422,2011-08-18,20,0,0,1,0.66,0.6061,0.83,0.1045,24,141,165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5423,2011-08-18,21,0,0,1,0.68,0.6364,0.79,0.0,12,137,149,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5424,2011-08-18,22,0,0,1,0.7,0.6667,0.74,0.1045,18,117,135,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5425,2011-08-18,23,0,0,1,0.7,0.6667,0.74,0.1343,20,94,114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5426,2011-08-19,0,0,0,1,0.68,0.6364,0.69,0.19399999999999998,9,53,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5427,2011-08-19,1,0,0,1,0.64,0.5758,0.89,0.0,1,19,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5428,2011-08-19,2,0,0,1,0.64,0.5758,0.83,0.0,0,8,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5429,2011-08-19,3,0,0,1,0.64,0.5909,0.78,0.0,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5431,2011-08-19,5,0,0,1,0.64,0.5758,0.83,0.0,1,16,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5432,2011-08-19,6,0,0,1,0.64,0.5758,0.83,0.0,2,91,93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5433,2011-08-19,7,0,0,1,0.66,0.6061,0.83,0.0896,12,251,263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5434,2011-08-19,8,0,0,1,0.66,0.6061,0.83,0.0,30,368,398,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5435,2011-08-19,9,0,0,1,0.7,0.6515,0.65,0.1343,31,187,218,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5436,2011-08-19,10,0,0,1,0.72,0.6818,0.62,0.0896,57,108,165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5438,2011-08-19,12,0,0,1,0.74,0.6818,0.62,0.0896,54,168,222,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5440,2011-08-19,14,0,0,1,0.78,0.7273,0.55,0.19399999999999998,78,142,220,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5441,2011-08-19,15,0,0,1,0.8,0.7424,0.49,0.1045,66,156,222,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5442,2011-08-19,16,0,0,1,0.8,0.7424,0.49,0.0,66,261,327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5443,2011-08-19,17,0,0,1,0.76,0.7121,0.58,0.5224,85,442,527,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5444,2011-08-19,18,0,0,1,0.76,0.7121,0.58,0.5224,88,337,425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5445,2011-08-19,19,0,0,1,0.62,0.5909,0.73,0.4627,33,132,165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5448,2011-08-19,22,0,0,1,0.6,0.5455,0.88,0.1343,25,97,122,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5449,2011-08-19,23,0,0,1,0.6,0.5455,0.88,0.0896,18,88,106,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5451,2011-08-20,1,0,0,0,0.62,0.5758,0.83,0.0,12,35,47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5452,2011-08-20,2,0,0,0,0.62,0.5909,0.78,0.0,10,59,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5454,2011-08-20,4,0,0,0,0.6,0.5455,0.88,0.0,1,6,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5455,2011-08-20,5,0,0,0,0.6,0.5606,0.83,0.0,0,8,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5456,2011-08-20,6,0,0,0,0.6,0.5606,0.83,0.1343,6,18,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5457,2011-08-20,7,0,0,0,0.62,0.5758,0.83,0.0,8,36,44,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5458,2011-08-20,8,0,0,0,0.66,0.6212,0.69,0.0,27,106,133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5459,2011-08-20,9,0,0,0,0.7,0.6515,0.65,0.0,51,139,190,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5460,2011-08-20,10,0,0,0,0.72,0.6818,0.62,0.1045,114,192,306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5461,2011-08-20,11,0,0,0,0.72,0.6667,0.58,0.0,115,223,338,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5462,2011-08-20,12,0,0,0,0.74,0.6818,0.58,0.1343,156,253,409,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5463,2011-08-20,13,0,0,0,0.76,0.6970000000000001,0.55,0.1343,158,220,378,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5464,2011-08-20,14,0,0,0,0.8,0.7424,0.49,0.19399999999999998,147,228,375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5465,2011-08-20,15,0,0,0,0.8,0.7273,0.43,0.19399999999999998,175,215,390,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5466,2011-08-20,16,0,0,0,0.8,0.7273,0.46,0.19399999999999998,151,222,373,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5468,2011-08-20,18,0,0,0,0.76,0.7121,0.58,0.2537,169,225,394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5469,2011-08-20,19,0,0,0,0.74,0.6818,0.62,0.19399999999999998,109,182,291,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5470,2011-08-20,20,0,0,0,0.74,0.6818,0.62,0.2239,78,170,248,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5471,2011-08-20,21,0,0,0,0.72,0.6818,0.7,0.2239,81,144,225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5472,2011-08-20,22,0,0,0,0.7,0.6667,0.74,0.19399999999999998,77,146,223,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5473,2011-08-20,23,0,0,0,0.7,0.6667,0.74,0.1343,59,98,157,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5474,2011-08-21,0,0,0,0,0.7,0.6667,0.74,0.19399999999999998,6,68,74,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,2011-08-21,1,0,0,0,0.68,0.6364,0.79,0.2239,17,69,86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,2011-08-21,2,0,0,0,0.68,0.6364,0.79,0.19399999999999998,13,51,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,2011-08-21,4,0,0,0,0.68,0.6364,0.83,0.2239,1,5,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,2011-08-21,5,0,0,0,0.66,0.5909,0.89,0.2985,0,8,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,2011-08-21,6,0,0,0,0.66,0.5909,0.89,0.2836,4,10,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,2011-08-21,7,0,0,0,0.68,0.6364,0.83,0.2985,12,19,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,2011-08-21,8,0,0,0,0.7,0.6667,0.79,0.2239,30,62,92,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,2011-08-21,9,0,0,0,0.72,0.6970000000000001,0.74,0.2239,80,151,231,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,2011-08-21,10,0,0,0,0.74,0.7121,0.74,0.2537,97,177,274,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,2011-08-21,11,0,0,0,0.8,0.7879,0.63,0.2836,132,181,313,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,2011-08-21,12,0,0,0,0.82,0.8029999999999999,0.59,0.2836,135,239,374,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,2011-08-21,13,0,0,0,0.8,0.7727,0.59,0.4179,94,216,310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,2011-08-21,14,0,0,0,0.7,0.6667,0.79,0.3881,78,157,235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5489,2011-08-21,15,0,0,0,0.7,0.6667,0.84,0.2836,17,51,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,2011-08-21,16,0,0,0,0.72,0.6970000000000001,0.79,0.1642,97,161,258,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,2011-08-21,17,0,0,0,0.72,0.6970000000000001,0.79,0.1343,91,179,270,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,2011-08-21,18,0,0,0,0.72,0.6970000000000001,0.79,0.2537,96,215,311,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,2011-08-21,19,0,0,0,0.72,0.6818,0.7,0.2537,81,201,282,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,2011-08-21,21,0,0,0,0.7,0.6667,0.79,0.2537,45,93,138,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,2011-08-21,22,0,0,0,0.7,0.6667,0.79,0.19399999999999998,37,97,134,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5497,2011-08-21,23,0,0,0,0.7,0.6667,0.74,0.1642,20,48,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,2011-08-22,0,0,0,1,0.68,0.6364,0.79,0.1642,18,22,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5500,2011-08-22,2,0,0,1,0.7,0.6515,0.65,0.1045,2,6,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5502,2011-08-22,4,0,0,1,0.68,0.6364,0.65,0.19399999999999998,2,10,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5506,2011-08-22,8,0,0,1,0.66,0.6212,0.61,0.3284,20,331,351,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5507,2011-08-22,9,0,0,1,0.68,0.6364,0.54,0.2537,36,151,187,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5508,2011-08-22,10,0,0,1,0.7,0.6515,0.48,0.2836,36,85,121,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5509,2011-08-22,11,0,0,1,0.72,0.6515,0.34,0.3284,46,85,131,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5510,2011-08-22,12,0,0,1,0.74,0.6515,0.35,0.3881,54,153,207,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5511,2011-08-22,13,0,0,1,0.74,0.6515,0.3,0.4627,47,158,205,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5512,2011-08-22,14,0,0,1,0.74,0.6515,0.3,0.3881,88,137,225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5513,2011-08-22,15,0,0,1,0.74,0.6515,0.3,0.2985,72,127,199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5514,2011-08-22,16,0,0,1,0.74,0.6515,0.3,0.3881,66,254,320,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5515,2011-08-22,17,0,0,1,0.74,0.6515,0.27,0.3284,82,509,591,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5516,2011-08-22,18,0,0,1,0.72,0.6515,0.28,0.2985,72,537,609,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5517,2011-08-22,19,0,0,1,0.7,0.6364,0.3,0.2836,66,350,416,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5518,2011-08-22,20,0,0,1,0.66,0.6212,0.34,0.19399999999999998,21,247,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5519,2011-08-22,21,0,0,1,0.64,0.6212,0.38,0.19399999999999998,28,180,208,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5520,2011-08-22,22,0,0,1,0.64,0.6212,0.38,0.2985,32,121,153,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5521,2011-08-22,23,0,0,1,0.62,0.6212,0.41,0.2537,19,45,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5522,2011-08-23,0,0,0,1,0.6,0.6212,0.43,0.19399999999999998,13,22,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5523,2011-08-23,1,0,0,1,0.58,0.5455,0.49,0.19399999999999998,6,13,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5526,2011-08-23,4,0,0,1,0.54,0.5152,0.56,0.1642,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5528,2011-08-23,6,0,0,1,0.54,0.5152,0.6,0.19399999999999998,3,111,114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5529,2011-08-23,7,0,0,1,0.6,0.6212,0.49,0.19399999999999998,11,333,344,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5531,2011-08-23,9,0,0,1,0.66,0.6212,0.44,0.0,34,191,225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5533,2011-08-23,11,0,0,1,0.7,0.6364,0.34,0.1045,62,124,186,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5534,2011-08-23,12,0,0,1,0.7,0.6364,0.39,0.0896,60,177,237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5535,2011-08-23,13,0,0,1,0.72,0.6515,0.3,0.1045,70,164,234,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5536,2011-08-23,14,0,0,1,0.72,0.6515,0.3,0.0896,149,502,651,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5537,2011-08-23,15,0,0,1,0.72,0.6515,0.34,0.2239,178,423,601,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5538,2011-08-23,16,0,0,1,0.72,0.6515,0.32,0.1343,133,311,444,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5540,2011-08-23,18,0,0,1,0.72,0.6515,0.34,0.19399999999999998,98,421,519,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5541,2011-08-23,19,0,0,1,0.66,0.6212,0.5,0.2239,70,297,367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5542,2011-08-23,20,0,0,1,0.64,0.6212,0.53,0.2537,54,206,260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5544,2011-08-23,22,0,0,1,0.62,0.6212,0.57,0.1343,46,145,191,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5545,2011-08-23,23,0,0,1,0.62,0.6061,0.61,0.1343,19,61,80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5547,2011-08-24,1,0,0,1,0.6,0.6061,0.6,0.1045,7,17,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5549,2011-08-24,3,0,0,1,0.58,0.5455,0.68,0.1343,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5550,2011-08-24,4,0,0,1,0.56,0.5303,0.73,0.1045,0,7,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5551,2011-08-24,5,0,0,1,0.56,0.5303,0.73,0.1045,1,26,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5552,2011-08-24,6,0,0,1,0.56,0.5303,0.73,0.0,3,105,108,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5553,2011-08-24,7,0,0,1,0.6,0.6061,0.64,0.0896,11,297,308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5554,2011-08-24,8,0,0,1,0.62,0.6061,0.69,0.1343,32,436,468,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5556,2011-08-24,10,0,0,1,0.7,0.6515,0.58,0.2836,51,95,146,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5558,2011-08-24,12,0,0,1,0.74,0.6818,0.55,0.3284,60,175,235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5559,2011-08-24,13,0,0,1,0.76,0.6818,0.48,0.4179,56,180,236,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
